## L1Farm (2025)
# Subset FL-L1 HG38 (BC)

## L1Farm site:
# https://github.com/ferrasa/l1farm/

## Reference:
# A comprehensive identification and annotation of mobile LINE-1 retrotransposons across human reference and personal genomes. (Unpublished)

## Genome Assembly:
# Genome Reference Consortium Human Build 38 (GCA_000001405.15), including patch release 12 (GRCh38.p12, GCA_000001405.27).

## Columns description:
# (01)	Chromosome name. 
# (02)	Starting position of the feature in the chromosome.
# (03)	Ending position of the feature in the chromosome.
# (04)	Name of the L1 subfamily.
# (05)	Name of the L1 subfamily region.
# (06)	Strand.
# (07)	Number of mismatches (in bp).
# (08)	Number of deletions (in bp).
# (09)	Number of insertions (in bp).
# (10)	Locus length (in bp).
# (11)	Sequence identity (0.70 - 1.00) or (0.99 - 1.00).
# (12)	Sequence similarity (0.90 - 1.00).

chr17_GL383565v1_alt	158732	164751	L1HS	.	+	8	0	0	6019	0.998671	1
chr17	70458956	70464975	L1HS	.	+	8	0	0	6019	0.998671	1
chr6_GL000253v2_alt	1206980	1212999	L1HS	.	+	9	0	0	6019	0.998505	1
chr4	21159390	21165409	L1HS	.	+	9	0	0	6019	0.998505	1
chr2_GL582966v2_alt	23970	29987	L1HS	.	-	8	0	2	6017	0.998671	0.999668
chrX	141421229	141427248	L1HS	.	-	10	0	0	6019	0.998339	1
chr5	109259387	109265406	L1HS	.	+	10	0	0	6019	0.998339	1
chr4	136293531	136299548	L1HS	.	-	9	0	2	6017	0.998505	0.999668
chr5	104518588	104524605	L1HS	.	+	9	0	2	6017	0.998505	0.999668
chrX	11707248	11713267	L1HS	.	+	11	0	0	6019	0.998172	1
chr2	4733729	4739748	L1HS	.	+	11	0	0	6019	0.998172	1
chr7	96846664	96852683	L1HS	.	-	12	0	0	6019	0.998006	1
chr4	87347137	87353148	L1HS	.	-	7	0	8	6011	0.998837	0.998671
chr12	126299024	126305041	L1HS	.	-	11	0	2	6017	0.998172	0.999668
chr8	128453003	128459022	L1HS	.	-	13	0	0	6019	0.99784	1
chr7	141920695	141926714	L1HS	.	-	13	0	0	6019	0.99784	1
chr10	105377360	105383379	L1HS	.	-	13	0	0	6019	0.99784	1
chr12_GL383551v1_alt	71818	77835	L1HS	.	-	12	0	2	6017	0.998006	0.999668
chr11	95436217	95442234	L1HS	.	+	12	0	2	6017	0.998006	0.999668
chrX	11935297	11941316	L1HS	.	-	14	0	0	6019	0.997674	1
chr3	89460839	89466858	L1HS	.	-	14	0	0	6019	0.997674	1
chr8	134070757	134076774	L1HS	.	-	13	0	2	6017	0.99784	0.999668
chr7	49680282	49686303	L1HS	.	-	14	2	0	6021	0.997674	0.999668
chr1	84052390	84058407	L1HS	.	-	15	0	2	6017	0.997508	0.999668
chr6	128998385	129004404	L1HS	.	+	17	0	0	6019	0.997176	1
chr11	24327950	24333969	L1HS	.	+	17	0	0	6019	0.997176	1
chr4	90675740	90681759	L1HS	.	-	18	0	0	6019	0.997009	1
chr21_GL383579v2_alt	152089	158108	L1HS	.	-	18	0	0	6019	0.997009	1
chr7	113776136	113782154	L1HS	.	-	17	0	1	6018	0.997176	0.999834
chr6	133020730	133026748	L1HS	.	-	17	0	1	6018	0.997176	0.999834
chr16	33952591	33958614	L1HS	.	-	16	4	0	6023	0.997342	0.999335
chrX	119435482	119441497	L1HS	.	-	16	0	4	6015	0.997342	0.999335
chr6	85999060	86005075	L1HS	.	-	16	0	4	6015	0.997342	0.999335
chr3	109199872	109205891	L1HS	.	+	19	0	0	6019	0.996843	1
chr9	112798141	112804162	L1HS	.	-	15	4	2	6021	0.997508	0.999668
chr4	79937715	79943736	L1HS	.	+	16	4	2	6021	0.997342	0.999668
chr11	93136638	93142661	L1HS	.	+	18	4	0	6023	0.997009	0.999335
chr7	111243529	111249548	L1HS	.	-	21	0	0	6019	0.996511	1
chrX	81841153	81847172	L1HS	.	+	21	0	0	6019	0.996511	1
chr8	72875571	72881593	L1HS	.	-	17	4	1	6022	0.997176	0.999502
chr4	79966908	79972921	L1HS	.	+	17	0	6	6013	0.997176	0.999003
chr15	82882907	82888922	L1HS	.	-	19	0	4	6015	0.996843	0.999335
chr2_GL383521v1_alt	20195	26216	L1HS	.	+	18	4	2	6021	0.997009	0.999668
chr4	93638321	93644340	L1HS	.	-	23	0	0	6019	0.996179	1
chr16	83637252	83643284	L1HS	.	+	13	15	2	6032	0.99784	0.99784
chr6	70010347	70016367	L1HS	.	+	22	1	0	6020	0.996345	0.999834
chr7	30439242	30445262	L1HS	.	+	23	1	0	6020	0.996179	0.999834
chr9_GL383541v1_alt	138414	144441	L1HS	.	-	19	8	0	6027	0.996843	0.998671
chr14_KI270725v1_random	48471	54489	L1HS	.	-	24	0	1	6018	0.996013	0.999834
chr5	34147843	34153857	L1HS	.	+	22	0	5	6014	0.996345	0.999169
chr11	93420984	93426995	L1HS	.	+	16	4	12	6011	0.997342	0.998671
chr2	175481979	175487996	L1HS	.	-	24	0	2	6017	0.996013	0.999668
chr1	67078895	67084919	L1HS	.	-	16	10	5	6024	0.997342	0.999169
chr3	116359998	116366014	L1HS	.	+	23	0	3	6016	0.996179	0.999502
chr3	159095377	159101396	L1HS	.	-	27	0	0	6019	0.995514	1
chr6	24811692	24817707	L1HS	.	-	22	1	5	6015	0.996345	0.999335
chr20	23426109	23432128	L1HS	.	+	23	2	2	6019	0.996179	1
chr7	70197328	70203345	L1HS	.	+	23	1	3	6017	0.996179	0.999668
chr11	78677786	78683804	L1HS	.	-	25	1	2	6018	0.995846	0.999834
chr2	169248622	169254644	L1HS	.	+	24	4	1	6022	0.996013	0.999502
chr2	196905587	196911607	L1HS	.	+	27	1	0	6020	0.995514	0.999834
chr22	28663283	28669303	L1HS	.	+	28	1	0	6020	0.995348	0.999834
chr13	29641720	29647717	L1HS	.	-	17	0	22	5997	0.997176	0.996345
chr5	15906529	15912553	L1HS	.	-	26	5	0	6024	0.99568	0.999169
chr4	15841546	15847560	L1HS	.	+	25	1	6	6014	0.995846	0.999169
chr5	173402810	173408830	L1HS	.	-	29	1	0	6020	0.995182	0.999834
chr11	36551620	36557637	L1HS	.	-	26	1	3	6017	0.99568	0.999668
chr5	177772245	177778262	L1HS	.	+	27	1	3	6017	0.995514	0.999668
chr5	156061945	156067968	L1HS	.	-	28	4	0	6023	0.995348	0.999335
chr6	2417785	2423805	L1HS	.	-	30	1	0	6020	0.995016	0.999834
chr12	3499209	3505230	L1HS	.	-	29	2	0	6021	0.995182	0.999668
chr15	54926082	54932102	L1HS	.	-	31	1	0	6020	0.99485	0.999834
chr10	6369649	6375669	L1HS	.	-	31	1	0	6020	0.99485	0.999834
chr8	125582858	125588854	L1HS	.	+	16	0	23	5996	0.997342	0.996179
chr22	48985775	48991794	L1HS	.	-	30	1	1	6019	0.995016	1
chr2	10996119	11002138	L1HS	.	-	30	1	1	6019	0.995016	1
chr18	70746563	70752583	L1HS	.	-	32	1	0	6020	0.994684	0.999834
chr2	16593739	16599760	L1HS	.	-	31	2	0	6021	0.99485	0.999668
chr7	66286867	66292886	L1HS	.	-	31	1	1	6019	0.99485	1
chrX	147653734	147659755	L1HS	.	+	31	2	0	6021	0.99485	0.999668
chr3	26398031	26404048	L1HS	.	-	32	0	2	6017	0.994684	0.999668
chr4	166755894	166761896	L1HS	.	+	19	4	21	6002	0.996843	0.997176
chr9	95697583	95703592	L1HS	.	+	24	1	11	6009	0.996013	0.998339
chrX	54118727	54124747	L1HS	.	-	33	1	0	6020	0.994517	0.999834
chr14	63116720	63122738	L1HS	.	-	30	2	3	6018	0.995016	0.999834
chr10	85355506	85361526	L1HS	.	+	34	1	0	6020	0.994351	0.999834
chr9	110417102	110423121	L1HS	.	+	33	1	1	6019	0.994517	1
chr1	237019478	237025497	L1HS	.	-	33	1	2	6019	0.994517	1
chr9	90149605	90155623	L1HS	.	+	33	1	2	6018	0.994517	0.999834
chr6	72988668	72994688	L1HS	.	-	35	1	0	6020	0.994185	0.999834
chr4	74717569	74723589	L1HS	.	-	35	1	0	6020	0.994185	0.999834
chr9	110791097	110797117	L1HS	.	+	35	1	0	6020	0.994185	0.999834
chr10	109812438	109818459	L1HS	.	-	34	2	0	6021	0.994351	0.999668
chr14	70547291	70553310	L1HS	.	+	34	1	1	6019	0.994351	1
chr14	30684823	30690839	L1HS	.	-	32	1	4	6016	0.994684	0.999502
chr3	103556551	103562571	L1HS	.	-	36	1	0	6020	0.994019	0.999834
chr12_GL383551v1_alt	91210	97230	L1HS	.	-	36	1	0	6020	0.994019	0.999834
chr5	58384174	58390194	L1HS	.	+	36	1	0	6020	0.994019	0.999834
chrX	106469286	106475307	L1HS	.	+	30	5	3	6021	0.995016	0.999668
chr12	69773424	69779443	L1HS	.	-	35	1	1	6019	0.994185	1
chr5	79778926	79784941	L1HS	.	-	33	1	5	6015	0.994517	0.999335
chr6_GL000252v2_alt	3859796	3865817	L1HS	.	+	35	2	0	6021	0.994185	0.999668
chr2	143860956	143866975	L1HS	.	+	35	1	1	6019	0.994185	1
chr3	132946018	132952036	L1HS	.	-	35	1	2	6018	0.994185	0.999834
chr4	78347981	78353999	L1HS	.	+	35	1	2	6018	0.994185	0.999834
chrX	56695884	56701904	L1HS	.	+	37	1	0	6020	0.993853	0.999834
chr5	166966795	166972820	L1HS	.	-	31	8	2	6025	0.99485	0.999003
chrY	5606182	5612201	L1HS	.	-	36	1	1	6019	0.994019	1
chr6_GL000253v2_alt	4034194	4040215	L1HS	.	+	36	2	0	6021	0.994019	0.999668
chr6	19764891	19770906	L1HS	.	+	34	1	5	6015	0.994351	0.999335
chr20	12801029	12807047	L1HS	.	-	36	1	2	6018	0.994019	0.999834
chr12	44108218	44114236	L1HS	.	-	36	1	2	6018	0.994019	0.999834
chr1	247687174	247693192	L1HS	.	+	36	1	2	6018	0.994019	0.999834
chr14	61055130	61061150	L1HS	.	-	38	1	0	6020	0.993687	0.999834
chr1	196219384	196225404	L1HS	.	-	38	1	0	6020	0.993687	0.999834
chr18	75846851	75852871	L1HS	.	+	38	1	0	6020	0.993687	0.999834
chr4	61939943	61945964	L1HS	.	-	37	2	0	6021	0.993853	0.999668
chr8	91522105	91528123	L1HS	.	-	37	1	2	6018	0.993853	0.999834
chr13	31302315	31308333	L1HS	.	+	37	1	2	6018	0.993853	0.999834
chr1	180866825	180872845	L1HS	.	-	39	1	0	6020	0.993521	0.999834
chr20_GL383577v2_alt	109151	115171	L1HS	.	+	39	1	0	6020	0.993521	0.999834
chr2	177973073	177979078	L1HS	.	+	28	2	16	6005	0.995348	0.997674
chr3	46783119	46789140	L1HS	.	-	38	2	0	6021	0.993687	0.999668
chr2	102566368	102572387	L1HS	.	-	38	1	1	6019	0.993687	1
chr20	11632775	11638794	L1HS	.	+	38	1	1	6019	0.993687	1
chr6	112703745	112709767	L1HS	.	+	30	9	6	6022	0.995016	0.999502
chr16	16840550	16846562	L1HS	.	-	35	1	8	6012	0.994185	0.998837
chrX	155516030	155522050	L1HS	.	-	40	1	0	6020	0.993354	0.999834
chr7	25041873	25047893	L1HS	.	-	40	1	0	6020	0.993354	0.999834
chr1	86679094	86685114	L1HS	.	-	40	1	0	6020	0.993354	0.999834
chr17	70544825	70550845	L1HS	.	-	40	1	0	6020	0.993354	0.999834
chr10	5245353	5251373	L1HS	.	+	40	1	0	6020	0.993354	0.999834
chr6	156034135	156040153	L1HS	.	+	40	0	1	6018	0.993354	0.999834
chrX	50019490	50025507	L1HS	.	-	36	2	4	6017	0.994019	0.999668
chr4	19077912	19083933	L1HS	.	-	39	2	0	6021	0.993521	0.999668
chr4	169515515	169521534	L1HS	.	-	39	1	1	6019	0.993521	1
chr1	237075262	237081281	L1HS	.	+	39	1	1	6019	0.993521	1
chr4	166569976	166575995	L1HS	.	+	42	0	0	6019	0.993022	1
chr8	27113619	27119633	L1HS	.	+	36	1	6	6014	0.994019	0.999169
chr10	33510859	33516877	L1HS	.	-	39	1	2	6018	0.993521	0.999834
chrX	96057825	96063845	L1HS	.	-	41	1	0	6020	0.993188	0.999834
chr18	37819737	37825757	L1HS	.	+	41	1	0	6020	0.993188	0.999834
chr9	94113549	94119566	L1HS	.	-	38	1	3	6017	0.993687	0.999668
chr15	83450818	83456837	L1HS	.	-	40	1	1	6019	0.993354	1
chr6	83333952	83339971	L1HS	.	+	40	1	1	6019	0.993354	1
chr16_KI270853v1_alt	2501454	2507466	L1HS	.	-	37	1	8	6012	0.993853	0.998837
chr5	146609479	146615503	L1HS	.	+	39	5	0	6024	0.993521	0.999169
chr13	34480276	34486296	L1HS	.	-	42	1	0	6020	0.993022	0.999834
chr15	87509888	87515908	L1HS	.	+	42	1	0	6020	0.993022	0.999834
chr11	125536607	125542628	L1HS	.	+	38	4	2	6021	0.993687	0.999668
chr5	152886468	152892475	L1HS	.	-	35	1	13	6007	0.994185	0.998006
chr5	152076864	152082857	L1HS	.	+	28	1	27	5993	0.995348	0.99568
chr2	112503826	112509848	L1HS	.	-	36	6	3	6022	0.994019	0.999502
chr6	94198040	94204062	L1HS	.	-	40	3	0	6022	0.993354	0.999502
chr15	51417227	51423247	L1HS	.	-	39	3	2	6020	0.993521	0.999834
chr1	104843847	104849865	L1HS	.	-	41	1	2	6018	0.993188	0.999834
chr1	146717204	146723220	L1HS	.	-	40	1	4	6016	0.993354	0.999502
chrX	26314430	26320450	L1HS	.	-	43	1	0	6020	0.992856	0.999834
chr11	85324758	85330778	L1HS	.	+	43	1	0	6020	0.992856	0.999834
chr16	68583490	68589507	L1HS	.	-	40	1	3	6017	0.993354	0.999668
chr2	166988451	166994478	L1HS	.	+	39	8	0	6027	0.993521	0.998671
chr1	80939247	80945265	L1HS	.	-	42	1	2	6018	0.993022	0.999834
chr7	147842605	147848625	L1HS	.	-	44	1	0	6020	0.99269	0.999834
chr16	9584504	9590524	L1HS	.	-	44	1	0	6020	0.99269	0.999834
chr1	187343778	187349795	L1HS	.	-	41	1	3	6017	0.993188	0.999668
chr4	59078846	59084865	L1HS	.	+	41	2	2	6019	0.993188	1
chr2	106130892	106136913	L1HS	.	+	43	2	0	6021	0.992856	0.999668
chr1	197707714	197713735	L1HS	.	+	43	2	0	6021	0.992856	0.999668
chr1	218009240	218015254	L1HS	.	-	40	1	6	6014	0.993354	0.999169
chr1	174590363	174596381	L1HS	.	-	43	1	2	6018	0.992856	0.999834
chr1	118852352	118858370	L1HS	.	+	43	1	2	6018	0.992856	0.999834
chr11	109177508	109183528	L1HS	.	-	45	1	0	6020	0.992524	0.999834
chr4	14755112	14761132	L1HS	.	+	45	1	0	6020	0.992524	0.999834
chr17	9615985	9622005	L1HS	.	+	45	1	0	6020	0.992524	0.999834
chr1	71888203	71894223	L1HS	.	+	45	1	0	6020	0.992524	0.999834
chr2	36112520	36118539	L1HS	.	-	44	1	1	6019	0.99269	1
chr5	39787649	39793670	L1HS	.	+	44	2	0	6021	0.99269	0.999668
chr5	86510690	86516708	L1HS	.	+	43	1	2	6018	0.992856	0.999834
chr7	111963193	111969211	L1HS	.	+	42	2	3	6018	0.993022	0.999834
chr18_GL383570v1_alt	131795	137811	L1HS	.	+	43	1	4	6016	0.992856	0.999502
chr4	119948740	119954760	L1HS	.	-	46	1	0	6020	0.992358	0.999834
chr2	86655251	86661271	L1HS	.	-	46	1	0	6020	0.992358	0.999834
chr2	153007780	153013800	L1HS	.	-	46	1	0	6020	0.992358	0.999834
chr1	34566086	34572107	L1HS	.	-	45	2	0	6021	0.992524	0.999668
chrX	73380981	73387002	L1HS	.	+	45	2	0	6021	0.992524	0.999668
chr1	85748519	85754538	L1HS	.	+	45	1	1	6019	0.992524	1
chr18_GL383567v1_alt	51778	57796	L1HS	.	-	45	1	2	6018	0.992524	0.999834
chr18	50343971	50349989	L1HS	.	-	45	1	2	6018	0.992524	0.999834
chr17	66596593	66602597	L1HS	.	-	38	1	16	6004	0.993687	0.997508
chr1	113497192	113503219	L1HS	.	+	41	8	0	6027	0.993188	0.998671
chr12	74874868	74880889	L1HS	.	+	40	6	4	6021	0.993354	0.999668
chr13	92685575	92691594	L1HS	.	-	46	1	1	6019	0.992358	1
chr7	110707018	110713029	L1HS	.	-	42	1	9	6011	0.993022	0.998671
chr4	78105734	78111753	L1HS	.	+	46	1	1	6019	0.992358	1
chr18	62906292	62912303	L1HS	.	+	42	1	9	6011	0.993022	0.998671
chrY	4948927	4954943	L1HS	.	-	43	1	4	6016	0.992856	0.999502
chr7	7465092	7471112	L1HS	.	+	45	2	1	6020	0.992524	0.999834
chrX	130517377	130523395	L1HS	.	+	46	1	2	6018	0.992358	0.999834
chr2	180833673	180839690	L1HS	.	-	45	1	3	6017	0.992524	0.999668
chr11	31315668	31321683	L1HS	.	-	44	1	5	6015	0.99269	0.999335
chr1	209913806	209919825	L1HS	.	-	47	1	1	6019	0.992191	1
chr10	105775534	105781553	L1HS	.	-	47	1	1	6019	0.992191	1
chr7	63148844	63154861	L1HS	.	-	46	1	3	6017	0.992358	0.999668
chr2	172315266	172321285	L1HS	.	+	47	1	1	6019	0.992191	1
chr5	13416497	13422514	L1HS	.	+	46	1	3	6017	0.992358	0.999668
chr17_GL383565v1_alt	54991	60992	L1HS	.	+	38	1	19	6001	0.993687	0.997009
chr4	98592449	98598465	L1HS	.	-	43	2	5	6016	0.992856	0.999502
chr12	51562643	51568659	L1HS	.	-	45	1	4	6016	0.992524	0.999502
chr4	91978211	91984231	L1HS	.	+	46	2	1	6020	0.992358	0.999834
chr11	82155861	82161879	L1HS	.	+	45	2	3	6018	0.992524	0.999834
chr2	213567245	213573263	L1HS	.	-	47	1	2	6018	0.992191	0.999834
chr10	98782953	98788973	L1HS	.	-	49	1	0	6020	0.991859	0.999834
chr13	108510486	108516499	L1HS	.	-	43	1	7	6013	0.992856	0.999003
chr6	117102131	117108151	L1HS	.	+	49	1	0	6020	0.991859	0.999834
chr5	111302231	111308251	L1HS	.	+	49	1	0	6020	0.991859	0.999834
chr5	102131356	102137376	L1HS	.	+	49	1	0	6020	0.991859	0.999834
chr4	79704549	79710569	L1HS	.	+	49	1	0	6020	0.991859	0.999834
chr18	13975872	13981893	L1HS	.	-	48	2	0	6021	0.992025	0.999668
chr16	73824414	73830433	L1HS	.	-	48	1	1	6019	0.992025	1
chr7	99809199	99815220	L1HS	.	+	48	2	0	6021	0.992025	0.999668
chr3	3963076	3969098	L1HS	.	+	44	5	2	6022	0.99269	0.999502
chr4	189137082	189143092	L1HS	.	+	42	1	10	6010	0.993022	0.998505
chr16	54042095	54048113	L1HS	.	+	48	1	2	6018	0.992025	0.999834
chr7	93787661	93793681	L1HS	.	-	50	1	0	6020	0.991693	0.999834
chrX	83542396	83548410	L1HS	.	+	46	1	6	6014	0.992358	0.999169
chr8	136438087	136444107	L1HS	.	-	51	1	0	6020	0.991527	0.999834
chr2	71411488	71417503	L1HS	.	-	46	1	5	6015	0.992358	0.999335
chrX	73106142	73112162	L1HS	.	+	51	1	0	6020	0.991527	0.999834
chr3	108749393	108755413	L1HS	.	+	51	1	0	6020	0.991527	0.999834
chr7	97613656	97619677	L1HS	.	+	47	3	1	6021	0.992191	0.999668
chr1	193717877	193723894	L1HS	.	-	48	1	3	6017	0.992025	0.999668
chr5	133583287	133589287	L1HS	.	+	39	1	20	6000	0.993521	0.996843
chr7	141062028	141068044	L1HS	.	-	48	1	4	6016	0.992025	0.999502
chr13	76612837	76618853	L1HS	.	-	47	2	5	6016	0.992191	0.999502
chr4	52816456	52822476	L1HS	.	+	49	2	1	6020	0.991859	0.999834
chr20	7116195	7122200	L1HS	.	-	43	1	15	6005	0.992856	0.997674
chr4	23614771	23620792	L1HS	.	+	51	2	0	6021	0.991527	0.999668
chrX	66180710	66186730	L1HS	.	-	50	2	1	6020	0.991693	0.999834
chr11	90400081	90406099	L1HS	.	-	51	1	2	6018	0.991527	0.999834
chr18	47660372	47666390	L1HS	.	+	51	1	2	6018	0.991527	0.999834
chr11	87340043	87346063	L1HS	.	-	53	1	0	6020	0.991195	0.999834
chr2	232149210	232155231	L1HS	.	-	49	3	1	6021	0.991859	0.999668
chr6	84608436	84614451	L1HS	.	+	49	1	5	6015	0.991859	0.999335
chrX	142477844	142483857	L1HS	.	+	48	1	7	6013	0.992025	0.999003
chr11	90966285	90972304	L1HS	.	-	52	1	1	6019	0.991361	1
chr8	40432212	40438228	L1HS	.	+	49	2	5	6016	0.991859	0.999502
chr8	58914690	58920708	L1HS	.	+	52	1	2	6018	0.991361	0.999834
chr4	111894801	111900819	L1HS	.	+	52	1	2	6018	0.991361	0.999834
chr1	121532246	121538263	L1HS	.	-	50	2	4	6017	0.991693	0.999668
chr6	121162714	121168713	L1HS	.	+	42	1	21	5999	0.993022	0.996677
chr5	160709622	160715643	L1HS	.	-	53	2	0	6021	0.991195	0.999668
chr4	57562330	57568349	L1HS	.	-	53	1	1	6019	0.991195	1
chr18	41775014	41781034	L1HS	.	+	52	2	1	6020	0.991361	0.999834
chr18	59403953	59409971	L1HS	.	-	53	1	2	6018	0.991195	0.999834
chr2	193212434	193218450	L1HS	.	-	52	1	4	6016	0.991361	0.999502
chr1	104770260	104776280	L1HS	.	-	55	1	0	6020	0.990862	0.999834
chr8	88685705	88691725	L1HS	.	+	55	1	0	6020	0.990862	0.999834
chr1	184845610	184851629	L1HS	.	+	51	2	2	6019	0.991527	1
chr1	85927067	85933088	L1HS	.	+	54	2	0	6021	0.991028	0.999668
chr14	45477151	45483171	L1HS	.	-	53	2	1	6020	0.991195	0.999834
chr12	54788572	54794590	L1HS	.	+	54	1	2	6018	0.991028	0.999834
chr12	90536603	90542623	L1HS	.	+	56	1	0	6020	0.990696	0.999834
chr1	187597670	187603687	L1HS	.	+	53	1	3	6017	0.991195	0.999668
chr14	48187082	48193101	L1HS	.	+	55	1	1	6019	0.990862	1
chr9	83049553	83055573	L1HS	.	-	54	2	1	6020	0.991028	0.999834
chr5	152340034	152346054	L1HS	.	-	54	2	1	6020	0.991028	0.999834
chr1	93790666	93796682	L1HS	.	-	53	1	4	6016	0.991195	0.999502
chr3	136963706	136969738	L1HS	.	-	48	14	1	6032	0.992025	0.99784
chr10	39508145	39514149	L1HS	.	+	47	1	16	6004	0.992191	0.997508
chr1	68734122	68740138	L1HS	.	-	54	1	4	6016	0.991028	0.999502
chr8	93405813	93411826	L1HS	.	+	51	1	7	6013	0.991527	0.999003
chr5	81616088	81622107	L1HS	.	+	56	1	1	6019	0.990696	1
chr3	163236940	163242954	L1HS	.	+	53	1	6	6014	0.991195	0.999169
chr2	126178061	126184066	L1HS	.	-	46	2	16	6005	0.992358	0.997674
chr6	115960033	115966051	L1HS	.	+	57	1	2	6018	0.99053	0.999834
chr16	35608489	35614509	L1HS	.	-	59	1	0	6020	0.990198	0.999834
chr12	73283665	73289670	L1HS	.	-	48	2	16	6005	0.992025	0.997674
chr3	77763691	77769680	L1HS	.	-	41	1	31	5989	0.993188	0.995016
